MARKET_PLACE,Product_code,Segment,Customer_Site_ID
SOUTH FLORIDA,F1,Seg 1-3,38097
SOUTH FLORIDA,D1,Seg 1-3,38146
SOUTH FLORIDA,D3,Seg 1-3,38157
SOUTH FLORIDA,A2,Seg 1-3,38184
CHICAGO WISCONSIN,F1,Seg 1-3,38486
CHICAGO WISCONSIN,F1,Seg 1-3,38486
CHICAGO WISCONSIN,F1,Seg 1-3,38586
SOUTH FLORIDA,D3,Seg 1-3,38790
SOUTH FLORIDA,D1,Seg 1-3,38867
CHICAGO WISCONSIN,F1,Seg 1-3,38880
CHICAGO WISCONSIN,F1,Seg 1-3,38880
SOUTH FLORIDA,D2,Seg 1-3,38888
CHICAGO WISCONSIN,D4,Seg 4-6,38914
GREATER PHILADELPHIA,D1,Seg 1-3,38921
GREATER PHILADELPHIA,D3,Seg 1-3,38923
CHICAGO WISCONSIN,D2,Seg 1-3,39020
CHICAGO WISCONSIN,A2,Seg 1-3,39039
CHICAGO WISCONSIN,D4,Seg 4-6,39039
CHICAGO WISCONSIN,F1,Seg 1-3,39059
CHICAGO WISCONSIN,F1,Seg 1-3,39132
CHICAGO WISCONSIN,A5,Seg 4-6,39233
CHICAGO WISCONSIN,D4,Seg 4-6,39280
GREATER PHILADELPHIA,C2,Seg 1-3,39419
CHICAGO WISCONSIN,D3,Seg 1-3,39572
CHICAGO WISCONSIN,F1,Seg 1-3,39677
SOUTH FLORIDA,F1,Seg 1-3,39840
SOUTH FLORIDA,A2,Seg 1-3,39884
SOUTH FLORIDA,C2,Seg 1-3,39940
SOUTH FLORIDA,C2,Seg 1-3,39940
GREATER PHILADELPHIA,D4,Seg 4-6,39941
SOUTH FLORIDA,D3,Seg 1-3,39995
SOUTH FLORIDA,D3,Seg 1-3,40165
GREATER PHILADELPHIA,A2,Seg 1-3,40183
CHICAGO WISCONSIN,D3,Seg 1-3,40277
SOUTH FLORIDA,F1,Seg 1-3,40441
GREATER PHILADELPHIA,D4,Seg 4-6,40480
GREATER PHILADELPHIA,D1,Seg 1-3,40482
GREATER PHILADELPHIA,D4,Seg 4-6,40482
GREATER PHILADELPHIA,D2,Seg 1-3,40499
SOUTH FLORIDA,A1,Seg 1-3,40634
GREATER PHILADELPHIA,D2,Seg 1-3,40646
SOUTH FLORIDA,A1,Seg 1-3,40674
SOUTH FLORIDA,D1,Seg 1-3,40678
SOUTH FLORIDA,D3,Seg 1-3,40826
SOUTH FLORIDA,D4,Seg 4-6,40863
SOUTH FLORIDA,F1,Seg 1-3,40863
SOUTH FLORIDA,D1,Seg 1-3,40863
SOUTH FLORIDA,D1,Seg 1-3,40863
SOUTH FLORIDA,D1,Seg 1-3,40863
SOUTH FLORIDA,D2,Seg 1-3,40863
GREATER PHILADELPHIA,D3,Seg 1-3,41211
GREATER PHILADELPHIA,D2,Seg 1-3,41217
SOUTH FLORIDA,D4,Seg 4-6,41292
SOUTH FLORIDA,D4,Seg 4-6,41371
SOUTH FLORIDA,F1,Seg 1-3,41371
SOUTH FLORIDA,D2,Seg 1-3,41388
PACIFIC NORTHWEST,A3,Seg 1-3,42115
GREATER PHILADELPHIA,D3,Seg 1-3,42116
GREATER PHILADELPHIA,D3,Seg 1-3,42116
GREATER PHILADELPHIA,F1,Seg 1-3,42116
SOUTH FLORIDA,F1,Seg 1-3,42303
CHICAGO WISCONSIN,D4,Seg 4-6,42399
SOUTH FLORIDA,D3,Seg 1-3,42498
PACIFIC NORTHWEST,D2,Seg 1-3,43444
SOUTH FLORIDA,F1,Seg 1-3,43686
GREATER PHILADELPHIA,C2,Seg 1-3,43786
CHICAGO WISCONSIN,F1,Seg 1-3,43866
SOUTH FLORIDA,A4,Seg 4-6,43885
CHICAGO WISCONSIN,F1,Seg 1-3,43989
SOUTH FLORIDA,D3,Seg 1-3,44030
SOUTH FLORIDA,D1,Seg 1-3,44053
SOUTH FLORIDA,F1,Seg 1-3,44149
CHICAGO WISCONSIN,A7,Seg 4-6,45123
SOUTH FLORIDA,D2,Seg 1-3,45197
SOUTH FLORIDA,F1,Seg 1-3,45207
CHICAGO WISCONSIN,D2,Seg 1-3,45268
CHICAGO WISCONSIN,F1,Seg 1-3,45320
CHICAGO WISCONSIN,F1,Seg 1-3,45320
SOUTH FLORIDA,F1,Seg 1-3,45372
SOUTH FLORIDA,A1,Seg 1-3,45489
CHICAGO WISCONSIN,D3,Seg 1-3,45531
GREATER CAPITAL,D4,Seg 4-6,46306
GREATER PHILADELPHIA,D5,Seg 4-6,46594
GREATER PHILADELPHIA,C2,Seg 1-3,46594
GREATER PHILADELPHIA,D4,Seg 4-6,46704
GREATER PHILADELPHIA,D4,Seg 4-6,46704
SOUTH FLORIDA,F1,Seg 1-3,46732
CHICAGO WISCONSIN,D3,Seg 1-3,46758
SOUTH FLORIDA,F1,Seg 1-3,46848
SOUTH FLORIDA,A2,Seg 1-3,46995
SOUTH FLORIDA,A2,Seg 1-3,47034
SOUTH FLORIDA,D2,Seg 1-3,47241
SOUTH FLORIDA,F1,Seg 1-3,47311
SOUTH FLORIDA,D3,Seg 1-3,47392
SOUTH FLORIDA,D3,Seg 1-3,47392
SOUTH FLORIDA,D2,Seg 1-3,47582
CHICAGO WISCONSIN,F1,Seg 1-3,47719
BAY AREA,F1,Seg 1-3,47724
BAY AREA,F1,Seg 1-3,47724
BAY AREA,F1,Seg 1-3,47724
GREATER PHILADELPHIA,A4,Seg 4-6,48098
GREATER PHILADELPHIA,F1,Seg 1-3,48098
SOUTH FLORIDA,A2,Seg 1-3,48252
CHICAGO WISCONSIN,D1,Seg 1-3,48274
CHICAGO WISCONSIN,D2,Seg 1-3,48374
CHICAGO WISCONSIN,D4,Seg 4-6,48376
CHICAGO WISCONSIN,D1,Seg 1-3,48502
CHICAGO WISCONSIN,A4,Seg 4-6,48504
CHICAGO WISCONSIN,D4,Seg 4-6,48639
SOUTH FLORIDA,A3,Seg 1-3,48715
CHICAGO WISCONSIN,D2,Seg 1-3,48772
SOUTH FLORIDA,A4,Seg 4-6,48901
CHICAGO WISCONSIN,F1,Seg 1-3,48904
CHICAGO WISCONSIN,D2,Seg 1-3,48904
MINNESOTA IOWA,D3,Seg 1-3,49015
MINNESOTA IOWA,F1,Seg 1-3,49044
SOUTH FLORIDA,D3,Seg 1-3,49080
SOUTH FLORIDA,A2,Seg 1-3,49116
MINNESOTA IOWA,A2,Seg 1-3,49314
MINNESOTA IOWA,A2,Seg 1-3,49314
MINNESOTA IOWA,A3,Seg 1-3,49314
MINNESOTA IOWA,D4,Seg 4-6,49371
SOUTH FLORIDA,D2,Seg 1-3,49411
SOUTH FLORIDA,A4,Seg 4-6,49715
SOUTH FLORIDA,A1,Seg 1-3,49715
MINNESOTA IOWA,D3,Seg 1-3,49724
MINNESOTA IOWA,D2,Seg 1-3,50092
MINNESOTA IOWA,D3,Seg 1-3,50274
SOUTH FLORIDA,D1,Seg 1-3,50552
SOUTH FLORIDA,F1,Seg 1-3,50552
SOUTH FLORIDA,F1,Seg 1-3,50633
MINNESOTA IOWA,D4,Seg 4-6,50642
SOUTH FLORIDA,D2,Seg 1-3,50718
MINNESOTA IOWA,A1,Seg 1-3,51027
SOUTH FLORIDA,D2,Seg 1-3,51031
SOUTH FLORIDA,D2,Seg 1-3,51130
SOUTH FLORIDA,D1,Seg 1-3,51195
SOUTH FLORIDA,D1,Seg 1-3,51218
MINNESOTA IOWA,F1,Seg 1-3,51325
MINNESOTA IOWA,D1,Seg 1-3,51478
SOUTH FLORIDA,A4,Seg 4-6,51591
MINNESOTA IOWA,F1,Seg 1-3,51913
SOUTH FLORIDA,D4,Seg 4-6,52068
MINNESOTA IOWA,D1,Seg 1-3,52090
MINNESOTA IOWA,D3,Seg 1-3,52097
MINNESOTA IOWA,A7,Seg 4-6,52150
SOUTH FLORIDA,F1,Seg 1-3,52175
SOUTH FLORIDA,D2,Seg 1-3,52249
SOUTH FLORIDA,D2,Seg 1-3,52283
SOUTH FLORIDA,D3,Seg 1-3,52311
SOUTH FLORIDA,D1,Seg 1-3,52415
SOUTH FLORIDA,A3,Seg 1-3,52745
SOUTH FLORIDA,A4,Seg 4-6,52745
SOUTH FLORIDA,F1,Seg 1-3,52823
SOUTH FLORIDA,F1,Seg 1-3,52823
MINNESOTA IOWA,A3,Seg 1-3,52928
MINNESOTA IOWA,D4,Seg 4-6,52928
MINNESOTA IOWA,D4,Seg 4-6,52928
MINNESOTA IOWA,D4,Seg 4-6,52928
MINNESOTA IOWA,D4,Seg 4-6,52928
MINNESOTA IOWA,D4,Seg 4-6,52928
MINNESOTA IOWA,D5,Seg 4-6,52928
MINNESOTA IOWA,D5,Seg 4-6,52928
MINNESOTA IOWA,F1,Seg 1-3,53024
SOUTH FLORIDA,A4,Seg 4-6,53080
SOUTH FLORIDA,C1,Seg 1-3,53080
SOUTH FLORIDA,D4,Seg 4-6,53240
SOUTH FLORIDA,F1,Seg 1-3,53240
SOUTH FLORIDA,D4,Seg 4-6,53248
SOUTH FLORIDA,F1,Seg 1-3,53248
MINNESOTA IOWA,A4,Seg 4-6,53317
SOUTH FLORIDA,D3,Seg 1-3,53415
MINNESOTA IOWA,D4,Seg 4-6,53554
MINNESOTA IOWA,A1,Seg 1-3,53559
MINNESOTA IOWA,A2,Seg 1-3,53559
MINNESOTA IOWA,D2,Seg 1-3,53559
SOUTH FLORIDA,F1,Seg 1-3,53652
SOUTH FLORIDA,F1,Seg 1-3,53652
MINNESOTA IOWA,F1,Seg 1-3,53657
MINNESOTA IOWA,D2,Seg 1-3,53711
MINNESOTA IOWA,A2,Seg 1-3,53730
SOUTH FLORIDA,D3,Seg 1-3,53734
MINNESOTA IOWA,F1,Seg 1-3,53941
SOUTH FLORIDA,D1,Seg 1-3,54060
MINNESOTA IOWA,A1,Seg 1-3,54263
MINNESOTA IOWA,A2,Seg 1-3,54263
MINNESOTA IOWA,A2,Seg 1-3,54263
MINNESOTA IOWA,A2,Seg 1-3,54263
MINNESOTA IOWA,A2,Seg 1-3,54263
SOUTH FLORIDA,A2,Seg 1-3,54484
MINNESOTA IOWA,D4,Seg 4-6,54636
SOUTH FLORIDA,A1,Seg 1-3,54673
SOUTH FLORIDA,D3,Seg 1-3,54704
SOUTH FLORIDA,D3,Seg 1-3,54735
MINNESOTA IOWA,D3,Seg 1-3,54810
SOUTH FLORIDA,F1,Seg 1-3,55032
MINNESOTA IOWA,A1,Seg 1-3,55032
SOUTH FLORIDA,A2,Seg 1-3,55039
SOUTH FLORIDA,F1,Seg 1-3,55140
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D2,Seg 1-3,55256
MINNESOTA IOWA,D3,Seg 1-3,55256
MINNESOTA IOWA,D3,Seg 1-3,55256
MINNESOTA IOWA,D4,Seg 4-6,55256
MINNESOTA IOWA,D4,Seg 4-6,55256
MINNESOTA IOWA,F1,Seg 1-3,55256
SOUTH FLORIDA,D5,Seg 4-6,55321
MINNESOTA IOWA,F1,Seg 1-3,55438
MINNESOTA IOWA,F1,Seg 1-3,55438
MINNESOTA IOWA,F1,Seg 1-3,55519
MINNESOTA IOWA,D3,Seg 1-3,55622
MINNESOTA IOWA,F1,Seg 1-3,55688
MINNESOTA IOWA,F1,Seg 1-3,55688
MINNESOTA IOWA,D3,Seg 1-3,55688
MINNESOTA IOWA,A1,Seg 1-3,55688
MINNESOTA IOWA,A1,Seg 1-3,55688
MINNESOTA IOWA,D1,Seg 1-3,55688
MINNESOTA IOWA,D3,Seg 1-3,55688
MINNESOTA IOWA,F1,Seg 1-3,55688
PACIFIC NORTHWEST,A2,Seg 1-3,55716
SOUTH FLORIDA,D4,Seg 4-6,55761
SOUTH FLORIDA,D4,Seg 4-6,55761
SOUTH FLORIDA,D4,Seg 4-6,55761
SOUTH FLORIDA,D4,Seg 4-6,55761
SOUTH FLORIDA,D4,Seg 4-6,55761
SOUTH FLORIDA,F1,Seg 1-3,55899
SOUTH FLORIDA,D2,Seg 1-3,55978
MINNESOTA IOWA,D4,Seg 4-6,56086
MINNESOTA IOWA,F1,Seg 1-3,56164
SOUTH FLORIDA,D2,Seg 1-3,56313
MINNESOTA IOWA,D3,Seg 1-3,56323
MINNESOTA IOWA,D3,Seg 1-3,56411
MINNESOTA IOWA,D2,Seg 1-3,56494
MINNESOTA IOWA,D3,Seg 1-3,56580
SOUTH FLORIDA,D4,Seg 4-6,56776
SOUTH FLORIDA,D2,Seg 1-3,56790
SOUTH FLORIDA,F1,Seg 1-3,57045
SOUTH FLORIDA,D3,Seg 1-3,57352
SOUTH FLORIDA,D3,Seg 1-3,57352
SOUTH FLORIDA,D4,Seg 4-6,57352
SOUTH FLORIDA,D2,Seg 1-3,57940
MINNESOTA IOWA,D4,Seg 4-6,58327
MINNESOTA IOWA,D1,Seg 1-3,58348
SOUTH FLORIDA,A1,Seg 1-3,58456
SOUTH FLORIDA,F1,Seg 1-3,58456
SOUTH FLORIDA,F1,Seg 1-3,58791
MINNESOTA IOWA,A3,Seg 1-3,58803
SOUTH FLORIDA,A4,Seg 4-6,58832
MINNESOTA IOWA,D2,Seg 1-3,58949
SOUTH FLORIDA,D3,Seg 1-3,59035
SOUTH FLORIDA,D2,Seg 1-3,59355
SOUTH FLORIDA,D4,Seg 4-6,59413
MINNESOTA IOWA,D3,Seg 1-3,59516
MINNESOTA IOWA,F1,Seg 1-3,59516
MINNESOTA IOWA,A7,Seg 4-6,59924
MINNESOTA IOWA,C2,Seg 1-3,60200
MINNESOTA IOWA,D1,Seg 1-3,61124
NORTH FLORIDA,F1,Seg 1-3,61412
MINNESOTA IOWA,D3,Seg 1-3,61552
NORTH FLORIDA,D3,Seg 1-3,61625
NORTH FLORIDA,D3,Seg 1-3,61625
NORTH FLORIDA,D3,Seg 1-3,61694
NORTH FLORIDA,D4,Seg 4-6,61694
NORTH FLORIDA,D4,Seg 4-6,61694
NORTH FLORIDA,D3,Seg 1-3,61795
NORTH FLORIDA,A2,Seg 1-3,61866
NORTH FLORIDA,F1,Seg 1-3,61899
MINNESOTA IOWA,D4,Seg 4-6,61971
MINNESOTA IOWA,D4,Seg 4-6,61971
MINNESOTA IOWA,F1,Seg 1-3,61971
MINNESOTA IOWA,A4,Seg 4-6,62070
MINNESOTA IOWA,D3,Seg 1-3,62105
NORTH FLORIDA,F1,Seg 1-3,62376
NORTH FLORIDA,D2,Seg 1-3,62553
NORTH FLORIDA,D3,Seg 1-3,62562
NORTH FLORIDA,A3,Seg 1-3,62660
NORTH FLORIDA,A2,Seg 1-3,62831
NORTH FLORIDA,D4,Seg 4-6,62863
NORTH FLORIDA,D3,Seg 1-3,63049
NORTH FLORIDA,D3,Seg 1-3,63356
NORTH FLORIDA,D4,Seg 4-6,63415
NORTH FLORIDA,D4,Seg 4-6,63630
NORTH FLORIDA,D4,Seg 4-6,63630
NORTH FLORIDA,F1,Seg 1-3,63745
NORTH FLORIDA,F1,Seg 1-3,63745
NORTH FLORIDA,F1,Seg 1-3,63979
NORTH FLORIDA,F1,Seg 1-3,64705
NORTH FLORIDA,D4,Seg 4-6,64753
NORTH FLORIDA,D2,Seg 1-3,64869
NORTH FLORIDA,A5,Seg 4-6,65118
NORTH FLORIDA,A1,Seg 1-3,65129
NORTH FLORIDA,A2,Seg 1-3,65129
NORTH FLORIDA,A2,Seg 1-3,65129
GREATER CAPITAL,D3,Seg 1-3,65131
PACIFIC NORTHWEST,D1,Seg 1-3,65661
NORTH FLORIDA,D3,Seg 1-3,65815
NORTH FLORIDA,D3,Seg 1-3,66706
NORTH FLORIDA,F1,Seg 1-3,66781
NORTH FLORIDA,D3,Seg 1-3,67112
NORTH FLORIDA,D2,Seg 1-3,67651
NORTH FLORIDA,A2,Seg 1-3,67659
NORTH FLORIDA,A3,Seg 1-3,67660
BAY AREA,C2,Seg 1-3,68236
BAY AREA,C2,Seg 1-3,68236
BAY AREA,D5,Seg 4-6,68236
NORTH FLORIDA,D1,Seg 1-3,69715
NORTH FLORIDA,D2,Seg 1-3,70166
GREATER CAPITAL,F1,Seg 1-3,70640
NORTH FLORIDA,D4,Seg 4-6,70812
GREATER PHILADELPHIA,A1,Seg 1-3,70815
NORTH FLORIDA,D3,Seg 1-3,70920
NORTH FLORIDA,D3,Seg 1-3,71020
PACIFIC NORTHWEST,D4,Seg 4-6,71041
GREATER CAPITAL,C2,Seg 1-3,71050
NORTH FLORIDA,A1,Seg 1-3,71142
SOUTH FLORIDA,A2,Seg 1-3,71603
SOUTH FLORIDA,A2,Seg 1-3,71610
SOUTH FLORIDA,F1,Seg 1-3,71753
SOUTH FLORIDA,A2,Seg 1-3,71882
SOUTH FLORIDA,A2,Seg 1-3,72065
SOUTH FLORIDA,D2,Seg 1-3,72427
SOUTH FLORIDA,A4,Seg 4-6,72698
SOUTH FLORIDA,D3,Seg 1-3,72698
SOUTH FLORIDA,D3,Seg 1-3,72785
SOUTH FLORIDA,F1,Seg 1-3,72982
SOUTH FLORIDA,A2,Seg 1-3,73004
SOUTH FLORIDA,F1,Seg 1-3,73182
SOUTH FLORIDA,F1,Seg 1-3,73182
SOUTH FLORIDA,A2,Seg 1-3,73434
PACIFIC NORTHWEST,D1,Seg 1-3,73462
PACIFIC NORTHWEST,D3,Seg 1-3,73505
SOUTH FLORIDA,D4,Seg 4-6,73512
PACIFIC NORTHWEST,D3,Seg 1-3,73536
PACIFIC NORTHWEST,A4,Seg 4-6,73747
SOUTH FLORIDA,A1,Seg 1-3,74017
PACIFIC NORTHWEST,A1,Seg 1-3,74053
PACIFIC NORTHWEST,D4,Seg 4-6,74157
PACIFIC NORTHWEST,D3,Seg 1-3,74241
PACIFIC NORTHWEST,D3,Seg 1-3,74241
SOUTH FLORIDA,F1,Seg 1-3,74298
PACIFIC NORTHWEST,A4,Seg 4-6,74432
SOUTH FLORIDA,F1,Seg 1-3,74627
SOUTH FLORIDA,D3,Seg 1-3,74637
SOUTH FLORIDA,A1,Seg 1-3,74865
PACIFIC NORTHWEST,A1,Seg 1-3,74955
PACIFIC NORTHWEST,A2,Seg 1-3,75018
SOUTH FLORIDA,F1,Seg 1-3,75083
SOUTH FLORIDA,D2,Seg 1-3,75361
SOUTH FLORIDA,D4,Seg 4-6,75415
SOUTH FLORIDA,A4,Seg 4-6,75684
SOUTH FLORIDA,A1,Seg 1-3,75863
SOUTH FLORIDA,F1,Seg 1-3,75990
PACIFIC NORTHWEST,D3,Seg 1-3,76106
PACIFIC NORTHWEST,D2,Seg 1-3,76201
NORTH FLORIDA,A4,Seg 4-6,76295
PACIFIC NORTHWEST,D2,Seg 1-3,76468
PACIFIC NORTHWEST,F1,Seg 1-3,76487
PACIFIC NORTHWEST,D4,Seg 4-6,76678
PACIFIC NORTHWEST,D3,Seg 1-3,77627
PACIFIC NORTHWEST,D3,Seg 1-3,77627
PACIFIC NORTHWEST,D2,Seg 1-3,77888
PACIFIC NORTHWEST,A1,Seg 1-3,77913
PACIFIC NORTHWEST,A4,Seg 4-6,77923
PACIFIC NORTHWEST,A4,Seg 4-6,78081
PACIFIC NORTHWEST,F1,Seg 1-3,78501
NORTH FLORIDA,D3,Seg 1-3,78564
NORTH FLORIDA,D3,Seg 1-3,78708
SOUTH FLORIDA,D3,Seg 1-3,79234
SOUTH FLORIDA,C1,Seg 1-3,79789
SOUTH FLORIDA,D3,Seg 1-3,80796
SOUTH FLORIDA,A2,Seg 1-3,80844
PACIFIC NORTHWEST,D4,Seg 4-6,81056
SOUTH FLORIDA,C1,Seg 1-3,81616
SOUTH FLORIDA,D1,Seg 1-3,81651
PACIFIC NORTHWEST,D4,Seg 4-6,81668
PACIFIC NORTHWEST,D4,Seg 4-6,81839
SOUTH FLORIDA,A4,Seg 4-6,82064
SOUTH FLORIDA,A4,Seg 4-6,82064
SOUTH FLORIDA,A3,Seg 1-3,82256
SOUTH FLORIDA,D4,Seg 4-6,82256
GREATER PHILADELPHIA,D3,Seg 1-3,82279
SOUTH FLORIDA,F1,Seg 1-3,82431
GREATER CAPITAL,A4,Seg 4-6,82666
SOUTH FLORIDA,F1,Seg 1-3,82680
SOUTH FLORIDA,D3,Seg 1-3,82782
SOUTH FLORIDA,D4,Seg 4-6,82782
SOUTH FLORIDA,D1,Seg 1-3,83412
PACIFIC NORTHWEST,C2,Seg 1-3,83575
PACIFIC NORTHWEST,D3,Seg 1-3,83601
PACIFIC NORTHWEST,D1,Seg 1-3,83666
GREATER CAPITAL,F1,Seg 1-3,83869
GREATER CAPITAL,F1,Seg 1-3,83869
PACIFIC NORTHWEST,C2,Seg 1-3,83952
GREATER CAPITAL,D3,Seg 1-3,84047
GREATER CAPITAL,D1,Seg 1-3,84088
GREATER CAPITAL,F1,Seg 1-3,84144
GREATER CAPITAL,D2,Seg 1-3,84382
GREATER CAPITAL,D4,Seg 4-6,84469
SOUTH FLORIDA,A4,Seg 4-6,84512
GREATER CAPITAL,A2,Seg 1-3,84563
GREATER CAPITAL,D3,Seg 1-3,84563
GREATER CAPITAL,D2,Seg 1-3,84579
GREATER CAPITAL,F1,Seg 1-3,84599
GREATER CAPITAL,D2,Seg 1-3,84599
SOUTH FLORIDA,F1,Seg 1-3,84616
GREATER CAPITAL,F1,Seg 1-3,84657
GREATER CAPITAL,F1,Seg 1-3,84657
PACIFIC NORTHWEST,D4,Seg 4-6,84763
GREATER CAPITAL,A4,Seg 4-6,84839
SOUTH FLORIDA,D3,Seg 1-3,84853
GREATER CAPITAL,F1,Seg 1-3,85013
GREATER CAPITAL,F1,Seg 1-3,85091
GREATER CAPITAL,F1,Seg 1-3,85091
GREATER CAPITAL,F1,Seg 1-3,85091
GREATER CAPITAL,D3,Seg 1-3,85115
GREATER CAPITAL,D4,Seg 4-6,85248
SOUTH FLORIDA,A1,Seg 1-3,85419
GREATER CAPITAL,D3,Seg 1-3,85667
SOUTH FLORIDA,A3,Seg 1-3,85812
GREATER CAPITAL,F1,Seg 1-3,85849
SOUTH FLORIDA,A1,Seg 1-3,86038
SOUTH FLORIDA,A1,Seg 1-3,86038
SOUTH FLORIDA,D3,Seg 1-3,86038
SOUTH FLORIDA,D3,Seg 1-3,86038
GREATER CAPITAL,A3,Seg 1-3,86205
PACIFIC NORTHWEST,D4,Seg 4-6,87298
SOUTH FLORIDA,D3,Seg 1-3,87520
SOUTH FLORIDA,D3,Seg 1-3,87796
SOUTH FLORIDA,D3,Seg 1-3,87796
SOUTH FLORIDA,D4,Seg 4-6,87796
SOUTH FLORIDA,F1,Seg 1-3,88404
SOUTH FLORIDA,D6,Seg 4-6,88564
SOUTH FLORIDA,D4,Seg 4-6,88952
GREATER CAPITAL,C2,Seg 1-3,89720
GREATER CAPITAL,D5,Seg 4-6,89865
GREATER CAPITAL,D5,Seg 4-6,89865
GREATER CAPITAL,D5,Seg 4-6,89865
GREATER CAPITAL,F1,Seg 1-3,90073
PACIFIC NORTHWEST,A2,Seg 1-3,90143
GREATER CAPITAL,D4,Seg 4-6,90645
GREATER CAPITAL,D4,Seg 4-6,90657
GREATER CAPITAL,D5,Seg 4-6,90657
GREATER CAPITAL,D3,Seg 1-3,90691
PACIFIC NORTHWEST,D4,Seg 4-6,90714
PACIFIC NORTHWEST,D4,Seg 4-6,90714
GREATER CAPITAL,F1,Seg 1-3,91192
GREATER CAPITAL,F1,Seg 1-3,91192
GREATER CAPITAL,F1,Seg 1-3,91192
NORTH FLORIDA,A4,Seg 4-6,91256
PACIFIC NORTHWEST,A4,Seg 4-6,91304
SOUTH FLORIDA,D3,Seg 1-3,91380
NORTH FLORIDA,A1,Seg 1-3,91438
NORTH FLORIDA,D4,Seg 4-6,91442
SOUTH FLORIDA,D3,Seg 1-3,91552
SOUTH FLORIDA,D1,Seg 1-3,91663
GREATER CAPITAL,D3,Seg 1-3,91704
PACIFIC NORTHWEST,A2,Seg 1-3,91726
NORTH FLORIDA,A1,Seg 1-3,91775
NORTH FLORIDA,D4,Seg 4-6,91955
NORTH FLORIDA,D4,Seg 4-6,91955
NORTH FLORIDA,D4,Seg 4-6,91955
NORTH FLORIDA,D4,Seg 4-6,91955
NORTH FLORIDA,A1,Seg 1-3,91987
GREATER CAPITAL,A1,Seg 1-3,92057
GREATER CAPITAL,D1,Seg 1-3,92219
NORTH FLORIDA,D3,Seg 1-3,92348
SOUTH FLORIDA,D1,Seg 1-3,92418
NORTH FLORIDA,D2,Seg 1-3,92522
PACIFIC NORTHWEST,D4,Seg 4-6,92555
GREATER CAPITAL,D1,Seg 1-3,92709
SOUTH FLORIDA,D2,Seg 1-3,92955
GREATER CAPITAL,A4,Seg 4-6,93015
GREATER CAPITAL,F1,Seg 1-3,93015
PACIFIC NORTHWEST,A4,Seg 4-6,93123
PACIFIC NORTHWEST,A4,Seg 4-6,93149
NORTH FLORIDA,D3,Seg 1-3,93150
SOUTH FLORIDA,A2,Seg 1-3,93264
NORTH FLORIDA,A1,Seg 1-3,93725
NORTH FLORIDA,D4,Seg 4-6,93753
SOUTH FLORIDA,D4,Seg 4-6,93757
SOUTH FLORIDA,D4,Seg 4-6,93757
SOUTH FLORIDA,D4,Seg 4-6,93757
PACIFIC NORTHWEST,D2,Seg 1-3,93781
NORTH FLORIDA,D3,Seg 1-3,93857
PACIFIC NORTHWEST,A3,Seg 1-3,93953
PACIFIC NORTHWEST,A1,Seg 1-3,94007
SOUTH FLORIDA,F1,Seg 1-3,94077
SOUTH FLORIDA,A4,Seg 4-6,94200
GREATER CAPITAL,F1,Seg 1-3,94283
NORTH FLORIDA,F1,Seg 1-3,94288
NORTH FLORIDA,D3,Seg 1-3,94313
PACIFIC NORTHWEST,A4,Seg 4-6,94352
SOUTH FLORIDA,F1,Seg 1-3,94590
SOUTH FLORIDA,D3,Seg 1-3,94746
GREATER CAPITAL,F1,Seg 1-3,94989
NORTH FLORIDA,A2,Seg 1-3,95618
GREATER CAPITAL,A5,Seg 4-6,95655
NORTH FLORIDA,D2,Seg 1-3,95748
NORTH FLORIDA,D3,Seg 1-3,96064
NORTH FLORIDA,D4,Seg 4-6,96064
NORTH FLORIDA,D4,Seg 4-6,96064
PACIFIC NORTHWEST,A4,Seg 4-6,96262
SOUTH FLORIDA,F1,Seg 1-3,96510
GREATER CAPITAL,D3,Seg 1-3,96512
SOUTH FLORIDA,D1,Seg 1-3,96575
GREATER CAPITAL,A4,Seg 4-6,96591
GREATER CAPITAL,D2,Seg 1-3,96591
SOUTH FLORIDA,D1,Seg 1-3,96676
GREATER CAPITAL,D3,Seg 1-3,96719
GREATER CAPITAL,A2,Seg 1-3,96719
GREATER CAPITAL,A2,Seg 1-3,96719
GREATER CAPITAL,D2,Seg 1-3,97180
SOUTH FLORIDA,A1,Seg 1-3,97321
NORTH FLORIDA,D1,Seg 1-3,97506
SOUTH FLORIDA,D1,Seg 1-3,98058
NORTH FLORIDA,D4,Seg 4-6,98077
NORTH FLORIDA,D4,Seg 4-6,98077
GREATER CAPITAL,A4,Seg 4-6,98210
GREATER CAPITAL,A4,Seg 4-6,98210
GREATER CAPITAL,D3,Seg 1-3,98211
NORTH FLORIDA,D3,Seg 1-3,98248
GREATER CAPITAL,F1,Seg 1-3,98476
GREATER CAPITAL,F1,Seg 1-3,98476
NORTH FLORIDA,D2,Seg 1-3,98513
GREATER CAPITAL,F1,Seg 1-3,98552
NORTH FLORIDA,D2,Seg 1-3,98574
NORTH FLORIDA,D2,Seg 1-3,98574
SOUTH FLORIDA,A4,Seg 4-6,98628
SOUTH FLORIDA,F1,Seg 1-3,98628
GREATER CAPITAL,D4,Seg 4-6,98683
